Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cognition (GO:0050890),-0.30127645394336094,-0.8476708228907541,0.6730769230769231,0.8790396010490028,48,19,APP;CBR3;CTNS;CYFIP1;SETD5;STRA6;NSUN5;TUSC3;LINS1;DOP1B;MAGT1;NF1;DGCR2;METTL23;NIPBL;ST3GAL4;RP9;C5AR1;CHMP2B,NIPBL;ST3GAL4;RP9;C5AR1;CHMP2B
histone H4 acetylation (GO:0043967),-0.256637229659962,-0.8435353228854167,0.7045454545454546,0.8790796831149357,48,40,KANSL1;ING4;ACTL6A;JADE1;EP400;PHF20;EPC1;MORF4L1;KANSL2;ING5;MSL2;TADA3;KAT7;TRIM16;JADE3;KAT8;NAA40;MSL1;ATF2;RUVBL2;OGT;KANSL3;MCRS1;MEAF6;ENST00000643444.1;JADE2;NAA60;DMAP1;EP300;BRD8;HAT1;MORF4L2;YEATS4;ING3;TRRAP;HCFC1;KMT2A;BRCA2;MSL3;WDR5,TRRAP;HCFC1;KMT2A;BRCA2;MSL3;WDR5
cellular response to nutrient levels (GO:0031669),-0.23392386700133908,-0.8462348660987878,0.7446808510638298,0.8791998712818136,66,46,CDKN2B;ZFYVE1;GAS2L1;RRAGB;FLCN;WDR45;ATG14;LAMP2;RRAGA;WIPI2;PPARA;ULK1;MAP1LC3B;RALB;FOXO1;USP33;SREBF2;AKR1C3;WIPI1;INHBB;SIRT1;SREBF1;CLEC16A;CD68;TSC1;RRAGC;BMPR2;RIPOR1;PCSK9;WDR45B;PDK2;ATG7;FNIP1;RPTOR;VPS41;EIF4G1;FADS1;MTOR;TFEB;SFRP1;XBP1;PRKAA1;KLF10;STK24;HSPA8;STK26,ATG7;FNIP1;RPTOR;VPS41;EIF4G1;FADS1;MTOR;TFEB;SFRP1;XBP1;PRKAA1;KLF10;STK24;HSPA8;STK26
response to calcium ion (GO:0051592),-0.2082910113638465,-0.8452364460470515,0.7708333333333334,0.8792375057796411,107,52,ENST00000640416.2;ALG2;TRPV6;THBS1;SEC31A;ADAM9;D2HGDH;WNT5A;CALM3;PDCD6;AQP3;TNNT2;PPP3CA;CPNE1;SYT12;SYT17;PPIF;SLC25A12;RYR3;STIM1;MCOLN1;AKR1C3;PKD2;CPNE2;ADD1;ALOX15;ANXA11;PEF1;CAV1;CALM2;CALM1;BRAF;SYT15;ITPR3;CPNE3;KCNMA1;NEDD4;DMTN;MEF2A;CLIC4;AHCYL1;SLC25A13;ECT2;CPNE8;PRKAA1;ITPKB;RASA4;LGMN;SMPD1;HOMER1;CPNE7;IQGAP1,CALM2;CALM1;BRAF;SYT15;ITPR3;CPNE3;KCNMA1;NEDD4;DMTN;MEF2A;CLIC4;AHCYL1;SLC25A13;ECT2;CPNE8;PRKAA1;ITPKB;RASA4;LGMN;SMPD1;HOMER1;CPNE7;IQGAP1
negative regulation of neuron projection development (GO:0010977),-0.24454047622810035,-0.8456195517987589,0.6666666666666666,0.8794181120003665,58,33,CIB1;ADCY6;DCC;MAG;EFNA1;TSKU;KANK1;GDI1;SEMA3A;CBFA2T2;PRAG1;RTN4R;RAB29;BAG5;SPOCK1;ARHGDIA;PTPN9;ZNF365;MYLIP;GAK;PTPRS;NGEF;APOE;DENND5A;FKBP4;RUFY3;EFNB2;RTN4;LPAR1;HDAC2;EPHA4;RHOA;ITM2C,EFNB2;RTN4;LPAR1;HDAC2;EPHA4;RHOA;ITM2C
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),-0.17392053725177625,-0.8469109994058184,0.8301886792452831,0.879644820292386,404,258,EPHB4;APH1A;RAPGEF2;PTK2B;AAMP;TIA1;SOS1;FOXO4;MAPK3;MVP;ANKS1A;ARPC5;BRK1;VEGFA;EGFR;SIPA1L1;AP2S1;POLR2F;ERBB2;ATP6V1G1;BCAR1;GDF15;EFNA4;ESRP1;HPN;GTF2F1;NTF4;ACTG1;IRS2;YES1;ABI1;PDGFC;CYBA;NCF4;RAPGEF1;POLR2A;POLR2G;PDGFB;CSF1;MAPK11;PXN;SOGA1;FGFR1;AKT2;FYN;SHB;NEDD9;SH2B2;ELMO2;RASA1;EFNA1;GRB10;BCAR3;PILRB;TSC2;NCK1;ENST00000639010.1;ATP6V0A1;BDNF;CASP3;COL4A6;IRS1;ATP6AP1;TNK2;CYFIP1;PTK6;GIGYF1;SH2D2A;MUC20;SULF2;NFATC4;FOXC1;DDR1;ARHGEF7;ZFYVE27;TCIRG1;IGF1R;HNRNPA1;SHC3;FRS2;ERBB3;FGFRL1;POLR2J;POLR2D;PTPRJ;HRAS;RARRES2;LCK;ADRB2;ATP6V1H;PIK3R3;NRP2;NRP1;PLAT;SH2D6;STAT3;CSF1R;MST1R;POLR2H;ARHGEF28;FOXO1;ENST00000645847.2;GIGYF2;MAPKAPK2;MPZL1;SRC;WASF2;ATP6V1E2;ATP6V1F;PSEN2;FIBP;ANOS1;AXL;SHC1;SIRT2;APC;DDIT4;CNKSR1;JAK2;VAV2;HNRNPF;AP3S1;RBFOX2;NCSTN;ZNF106;POLR2I;NCK2;ARPC4;ATP6V1C1;BAIAP2;PTPRG;NCBP2;DOCK1;GSK3A;AKT1;FRK;POLR2B;PRKD2;MET;ITGAV;GAB1;EPHB6;NGF;CDC42;PAK1;NGEF;EIF2AK3;LYN;STMN1;PIK3R2;SPRED2;FGFR4;VEGFB;ATP6V1B2;ARPC1B;TIAL1;ATP6V0C;ATP6V0A2;PSENEN;SDCBP;RHOQ;ATP6V0D1;TYRO3;PDGFA;AP2A1;RAC1;COL1A1;SORT1;GIT1;ATP6V1A;CAV2;CBL;ATP6V1D;ATP6V1E1;EFNB1;MAPK14;AP2M1;RGS14;VEGFC;ACTB;GRB7;EPHA2;FGF2;PTK2;NCF2;PDK2;EPHB2;SPRED1;FER;CEP57;POLR2E;AP2A2;NAMPT;POLR2C;PIK3CA;ITSN1;POLR2L;KIF16B;NUS1;SYK;PAK2;ESRP2;EFNB2;EFNA5;LMTK2;GSK3B;AP2B1;MAPKAPK3;SHOC2;HNRNPH1;PHIP;ATP6V0E1;PTPN2;ARPC1A;PIK3C2A;EPHB3;GRB2;POLR2K;ARPC3;EPHA4;ATP6V0E2;MAPK1;RHOA;PSEN1;ROCK1;PTBP1;VAV1;CRK;STYK1;FGFBP1;PTPN11;SOCS2;HNRNPM;ACTR3;GALNT3;DNM1;UBASH3B;ACTR2;WASL;APPL1;RAB14;PIK3CB;SETX;GTF2F2;TIAM1;SLC39A14;IDE;ROCK2;PDGFD;ATP6V0B;RYK;ROR1;NCKAP1;HSP90AA1;ARPC2;SHCBP1;NCBP1;CHN1,ESRP2;EFNB2;EFNA5;LMTK2;GSK3B;AP2B1;MAPKAPK3;SHOC2;HNRNPH1;PHIP;ATP6V0E1;PTPN2;ARPC1A;PIK3C2A;EPHB3;GRB2;POLR2K;ARPC3;EPHA4;ATP6V0E2;MAPK1;RHOA;PSEN1;ROCK1;PTBP1;VAV1;CRK;STYK1;FGFBP1;PTPN11;SOCS2;HNRNPM;ACTR3;GALNT3;DNM1;UBASH3B;ACTR2;WASL;APPL1;RAB14;PIK3CB;SETX;GTF2F2;TIAM1;SLC39A14;IDE;ROCK2;PDGFD;ATP6V0B;RYK;ROR1;NCKAP1;HSP90AA1;ARPC2;SHCBP1;NCBP1;CHN1
metal ion transport (GO:0030001),-0.23953542403814826,-0.8476894294622221,0.68,0.8798427612377939,88,37,TRPV6;SLC24A1;ATP2A1;NIPA2;FYN;CACNB3;CACNG6;KCNN4;SLC41A1;CATSPER1;SELENOK;RYR3;MRS2;PSEN2;CNNM4;SLC39A8;RAMP1;PKD2;TUSC3;NIPAL3;PANX1;NDFIP2;MAGT1;SLC30A1;NIPAL2;CAV1;NDFIP1;ATP2C1;SLC30A5;CYP27B1;TRPM7;TPT1;NIPA1;PSEN1;SLC30A9;MMGT1;SLC3A2,ATP2C1;SLC30A5;CYP27B1;TRPM7;TPT1;NIPA1;PSEN1;SLC30A9;MMGT1;SLC3A2
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),-0.3416707111595981,-0.8424623352508506,0.7619047619047619,0.8800624269175761,20,17,CDKN2A;HEXIM1;CDKN1C;CDKN1B;HEXIM2;MEN1;APC;LATS2;NR2F2;CDK5RAP1;LATS1;HHEX;IPO5;INCA1;TFAP4;IPO7;PLK1,TFAP4;IPO7;PLK1
poly(A)+ mRNA export from nucleus (GO:0016973),-0.3210333489294523,-0.8413499608096854,0.66,0.8805484614935037,21,15,ENY2;PABPN1;POLDIP3;ZC3H11A;SARNP;NXF1;DDX19B;HHEX;THOC2;MCM3AP;IWS1;NUP93;NUP133;DDX19A;PCID2,IWS1;NUP93;NUP133;DDX19A;PCID2
negative regulation of apoptotic signaling pathway (GO:2001234),-0.21369150557267585,-0.8417581544290026,0.7959183673469388,0.8805925211822326,78,56,TGFBR1;LGALS3;NOC2L;ASAH2;PELI3;THBS1;BCL2L2;CFLAR;NDUFS3;PINK1;RIPK1;GSTP1;BDNF;CSNK2A2;CLU;PPIF;OPA1;GPX1;MCL1;SH3RF1;ZMYND11;SRC;PSME3;BIRC6;ITGA6;AKT1;PLAUR;ITGAV;ACVR1;TMBIM6;HERPUD1;CAAP1;RELA;CSNK2A1;DDX3X;ACAA2;TRIAP1;SIAH2;BCL2L1;TMEM14A;NDUFA13;MAZ;SLC35F6;RTKN2;PHIP;GHITM;FXN;BMP4;PSMD10;RB1;PIH1D1;PRELID1;PARK7;HTT;URI1;SLC25A5,PHIP;GHITM;FXN;BMP4;PSMD10;RB1;PIH1D1;PRELID1;PARK7;HTT;URI1;SLC25A5
positive regulation of biosynthetic process (GO:0009891),-0.28992507397933004,-0.8407058154865419,0.5833333333333334,0.8810634332966604,44,22,SERPINF2;SCX;CYBA;ZBTB20;LARP6;PPARA;CREB1;CREB3L1;TLR6;AKT1;CREBL2;APOE;VIM;F2R;MTPN;MTOR;HDAC2;BMP4;RUNX1;SLC5A3;SUCO;RAB27A,MTPN;MTOR;HDAC2;BMP4;RUNX1;SLC5A3;SUCO;RAB27A
chloride transmembrane transport (GO:1902476),-0.27603667499702883,-0.8400630186390963,0.6304347826086957,0.8816727518754814,50,18,SLC12A7;GABRP;SLC12A8;SLC12A4;ANO6;LRRC8A;ANO9;GABRE;APOL1;SLC12A5;SLC12A9;GABRG2;GABRA3;SLC12A6;SLC12A2;CFTR;ANO1;CLCN3,ANO1;CLCN3
translational termination (GO:0006415),-0.23477580231650425,-0.8389127721510142,0.8043478260869565,0.8830156565381049,96,92,DAP3;MRPL51;MRPS21;MRPL28;MRPL53;MRPS26;MRPS33;MRPL40;MRPL52;MRPL36;MRPL55;MRPL48;MRPL33;CHCHD1;MRPL10;TRMT112;MRPS22;MTRF1L;MRPS16;MRPS24;MRPS25;MRPL54;MRPL44;MRPL22;MRPL12;APEH;MRPL2;MRPL15;MRPL9;MRPS15;MRPL17;MRPS28;MRPL27;MRPL14;MRPS34;MRPL20;MRPL49;MRPL41;OXA1L;MRPS5;AURKAIP1;MRPS14;MRPL46;MRPL57;MRPL30;MRPS23;MRPS12;MRPL18;MRPL24;MRPL23;GADD45GIP1;MRRF;MRPS2;MRPL21;MRPS31;MRPL38;MRPL32;MRPL43;MRPS17;GFM2;MRPS27;MRPS7;PTCD3;MRPL39;MRPL19;MRPL34;ETF1;MRPL13;MRPS18C;MRPS18B;MRPL4;MRPS18A;MRPL58;MRPS9;MRPL16;GSPT1;MRPL37;MRPS11;MRPL47;ERAL1;MRPL35;MRPS35;MRPS10;MRPL3;MRPS30;MRPL50;MTRF1;ABCE1;MRPL11;MRPL42;MRPL1;MRPS6,MRPL4;MRPS18A;MRPL58;MRPS9;MRPL16;GSPT1;MRPL37;MRPS11;MRPL47;ERAL1;MRPL35;MRPS35;MRPS10;MRPL3;MRPS30;MRPL50;MTRF1;ABCE1;MRPL11;MRPL42;MRPL1;MRPS6
inorganic anion transport (GO:0015698),-0.2694950205132545,-0.8376515041455294,0.7142857142857143,0.884016142269299,54,22,SLC25A11;CLIC5;SLC25A10;SLC4A11;TTYH3;ANO8;ANO10;CLIC1;FXYD3;ANO6;CLIC3;ANO9;SLC25A14;SLC26A11;CLCN2;SLC13A4;CLIC4;XPR1;SLC25A30;SLC26A1;ANO1;RACGAP1,XPR1;SLC25A30;SLC26A1;ANO1;RACGAP1
positive regulation of ubiquitin-protein transferase activity (GO:0051443),-0.2328191138446531,-0.8366464848708656,0.6739130434782609,0.8850826102348465,31,29,GOLGA2;RPS2;RAB1A;DCUN1D3;MAGEA2;PINK1;FZR1;PIN1;ARRDC4;AXIN1;CDC14B;DCUN1D2;DCUN1D4;FBXW7;TOPORS;BTRC;GORASP1;DCUN1D1;UBE2S;BMI1;UBE2L3;TRIB3;ARRDC3;UBE2N;CDC20;DCUN1D5;SKP1;UBE2C;PLK1,DCUN1D1;UBE2S;BMI1;UBE2L3;TRIB3;ARRDC3;UBE2N;CDC20;DCUN1D5;SKP1;UBE2C;PLK1
negative regulation of telomere maintenance (GO:0032205),-0.2800757322938021,-0.8353781416631325,0.7105263157894737,0.8859759580686445,16,16,TERF1;SLX1A;TERF2;ERCC1;PINX1;ATM;SLX4;ERCC4;TNKS;NBN;TNKS2;SMG6;TERF2IP;RAD50;RTEL1;PARP1,TNKS;NBN;TNKS2;SMG6;TERF2IP;RAD50;RTEL1;PARP1
cell morphogenesis involved in differentiation (GO:0000904),-0.2302480996987371,-0.8355737576137555,0.68,0.8864726529563188,72,48,SRGAP2;RILPL2;RILPL1;PXN;GRHL2;EFNA1;SIPA1L3;RAB25;ILK;LAMB1;CLDN3;UNK;NRP1;NTN4;ENST00000645847.2;ACTN1;FERMT3;ATRN;LAMB2;ANTXR1;ARL13B;YTHDF2;ITGAV;LAMB3;LPXN;PARVA;TBCD;TYRO3;RAC1;PARVB;VAMP3;ATF4;MICALL2;EPHA2;MEGF9;FER;PEAK1;ABI2;METTL3;LAMA5;EPHB3;RB1;RHOA;LAMC1;KIF14;OPHN1;FERMT2;FN1,VAMP3;ATF4;MICALL2;EPHA2;MEGF9;FER;PEAK1;ABI2;METTL3;LAMA5;EPHB3;RB1;RHOA;LAMC1;KIF14;OPHN1;FERMT2;FN1
regulation of vasculature development (GO:1901342),-0.29218079043837825,-0.8329873744382175,0.6956521739130435,0.8891386906569267,27,16,ERBB2;RNH1;GPNMB;CTNNB1;IL6;NF1;EGLN1;PLXND1;HTATIP2;EPHA2;FGF2;HMOX1;EMP2;SFRP1;SP100;ETS1,EGLN1;PLXND1;HTATIP2;EPHA2;FGF2;HMOX1;EMP2;SFRP1;SP100;ETS1
regulation of protein modification process (GO:0031399),-0.2414782889442301,-0.8333021437710436,0.6976744186046512,0.8893801725265251,51,34,PML;NOP53;CADM4;NDUFS4;FLCN;ATG14;CCAR2;STAT2;CDK9;PIN1;ABCA2;ASPSCR1;PPP1R16A;HSPB1;PPIB;HPF1;LYN;SPRED2;SOCS1;RABL3;FKTN;PTK2;SPRED1;PARG;FER;ATG7;PLXNB2;FNIP1;PHIP;ATG10;PPP2CA;FN1;CORO1C;PUM3,PTK2;SPRED1;PARG;FER;ATG7;PLXNB2;FNIP1;PHIP;ATG10;PPP2CA;FN1;CORO1C;PUM3
protein localization to cell surface (GO:0034394),-0.33617471428126616,-0.8316210233186843,0.6739130434782609,0.8908709558606496,28,17,GGA1;UNC50;WNT11;PTPRU;CTNNB1;ARF6;GGA2;USP4;SMURF1;MESD;FLNA;EMP2;PTPRK;VCL;PIGK;GGA3;PIGU,MESD;FLNA;EMP2;PTPRK;VCL;PIGK;GGA3;PIGU
regulation of exocytosis (GO:0017157),-0.2350507290455801,-0.8302314060716102,0.7647058823529411,0.892599915214747,52,32,RAB13;STX4;RAB10;SYTL4;VAMP2;RAB3D;SNCA;CHMP6;ATP6AP1;RAB2B;UNC13D;RAB12;RALA;CPLANE2;RAB8B;CHMP3;CLASP1;CADPS2;ANXA1;RAB9A;NSF;RAB15;RAB5A;STXBP6;EXPH5;RAB21;CFTR;CLASP2;RAB27B;RAB8A;RAB26;RAB27A,NSF;RAB15;RAB5A;STXBP6;EXPH5;RAB21;CFTR;CLASP2;RAB27B;RAB8A;RAB26;RAB27A
liver development (GO:0001889),-0.2549396768854656,-0.8276991790103295,0.7380952380952381,0.89647047027755,32,23,GFER;PRKCSH;CEBPB;CCDC40;CITED2;LSR;ARID5B;CCDC39;CEBPG;IL6;CDK5RAP3;PHF2;PKD2;PCK2;MET;ANXA1;NF1;AURKA;PCSK9;XBP1;COBL;E2F8;E2F7,XBP1;COBL;E2F8;E2F7
cellular response to cadmium ion (GO:0071276),-0.24704097272267347,-0.8225943138310778,0.6981132075471698,0.8990435163494878,27,19,MAPK3;EGFR;MT1F;MT1X;JUN;MT2A;MT1G;AKR1C3;AKT1;DAXX;ENST00000643217.1;MT1E;MAPK9;FOS;CHUK;SUMO1;MAPK8;MAPK1;MT1A,MT1E;MAPK9;FOS;CHUK;SUMO1;MAPK8;MAPK1;MT1A
response to cadmium ion (GO:0046686),-0.24704097272267347,-0.8225943138310778,0.6981132075471698,0.8990435163494878,29,19,MAPK3;EGFR;MT1F;MT1X;JUN;MT2A;MT1G;AKR1C3;AKT1;DAXX;ENST00000643217.1;MT1E;MAPK9;FOS;CHUK;SUMO1;MAPK8;MAPK1;MT1A,MT1E;MAPK9;FOS;CHUK;SUMO1;MAPK8;MAPK1;MT1A
glycoprotein biosynthetic process (GO:0009101),-0.23007683304215043,-0.825742507696192,0.7608695652173914,0.899268966699658,83,44,GOLGA2;SERP1;ALG1;ALG5;B4GALT7;B3GALT6;COG7;ALG1L2;CHST12;FUT2;CSGALNACT1;B3GNT7;FUT1;FAM20B;B3GNT9;ST6GALNAC2;DDOST;GCNT1;CANT1;DAD1;ST3GAL6;NPC1;MPI;B3GALNT1;PMM2;CSGALNACT2;ST3GAL2;B3GNT3;LARGE1;B4GALT5;BMPR2;ALG3;COG3;ST8SIA1;NUS1;GOLPH3;TNIP1;GCNT2;ST3GAL4;CHST11;B3GALNT2;MGAT1;B3GNT2;B3GNT5,ST8SIA1;NUS1;GOLPH3;TNIP1;GCNT2;ST3GAL4;CHST11;B3GALNT2;MGAT1;B3GNT2;B3GNT5
regulation of exosomal secretion (GO:1903541),-0.29093058986434633,-0.821530739610873,0.6341463414634146,0.8993499816536011,19,16,ATP9A;SDC4;HGS;CHMP6;SNF8;TSG101;CHMP3;VPS4A;ATP13A2;SDCBP;CHMP2A;SDC1;RAB7A;STAM;PDCD6IP;VPS4B,SDC1;RAB7A;STAM;PDCD6IP;VPS4B
regulation of viral entry into host cell (GO:0046596),-0.2439576405208615,-0.8243703050097203,0.7708333333333334,0.899994036572508,39,21,TRIM11;CD74;IFITM1;TRIML2;TRIM5;TRIM21;LGALS1;TRIM62;NECTIN2;TRIM25;TRIM34;TRIM38;IFITM3;SNX3;LGALS9;GSN;PTX3;TRIM68;LY6E;TRIM14;P4HB,TRIM68;LY6E;TRIM14;P4HB
small GTPase mediated signal transduction (GO:0007264),-0.20891711513673744,-0.822986459740628,0.8,0.9000772058623919,106,81,RAPGEF2;TIAM2;PLD2;SOS1;RAB42;RRAS;RRAD;CDKN2A;ABR;NUCB1;TRIM28;ARHGEF18;MAPK11;SETDB1;KSR1;RGS19;TNK2;NTN1;RRAS2;SHC3;RGL1;HRAS;CHP1;RALB;RALA;RIN2;JUN;MAPKAPK5;RASSF1;DNMT1;MRAS;USP8;RREB1;SHC1;CNKSR1;ZNF304;ARHGAP1;PLK2;RIT1;CDKN1A;CCNA2;TP53;BCR;RHEB;RAB18;NF1;SIAH2;RRAGC;G3BP2;GNB1;RAC1;MAPK14;NUCB2;PLD1;BRAP;FGF2;RALBP1;ARL3;RAB38;SHTN1;G3BP1;ARHGAP32;CRKL;RASGRP1;KRAS;RGL2;ARFIP2;SHOC2;PLCE1;GRB2;NRAS;RB1;RALGDS;RAPGEF6;ARHGAP18;KRIT1;PARK7;TIAM1;HACD3;USP28;CDK2,SHTN1;G3BP1;ARHGAP32;CRKL;RASGRP1;KRAS;RGL2;ARFIP2;SHOC2;PLCE1;GRB2;NRAS;RB1;RALGDS;RAPGEF6;ARHGAP18;KRIT1;PARK7;TIAM1;HACD3;USP28;CDK2
positive regulation of gene expression (GO:0010628),-0.16818170643962405,-0.8216007669422406,0.8837209302325582,0.9000796526878811,482,283,SOX4;DDRGK1;GAS6;MITF;DKK1;TGFBR1;TICAM1;RPL11;OSR1;PIK3CD;MAPK3;EIF3C;GATA2;APP;NOS3;SCX;VEGFA;EGFR;ZNF580;POLR2F;ERBB2;VSIR;CELF1;HPN;CD74;ERP29;ACTG1;POLDIP3;WNT11;IFI16;EEF2;PRKAG1;THBS1;MAP2K2;TERF2;ZBTB7B;RNF207;PYM1;AFDN;MYO1C;POLR2A;PDGFB;CSF1;MAPK11;U2AF2;MED26;MYC;SPRY2;POLR1C;DGKQ;FXR2;RIPK1;ITGB8;CITED2;WBP2;HGS;FUBP3;WNT5A;C1QTNF1;LARP6;DYRK1A;SLC2A10;TADA3;UPF3A;CTSH;TFRC;TAF1D;WNT6;BATF;SAMD4A;HNRNPLL;BTN3A1;CAMK2N1;PTGER4;DTNBP1;ERCC6;FXR1;CLU;CALCOCO1;CLDN3;NOG;NOTCH1;BCL3;TLE1;PKP3;EIF6;SRPK2;YTHDF1;CLEC7A;EIF3E;PIK3R3;RLN2;MOV10;EZR;RDX;INHBA;MED1;ADTRP;STAT3;AGO4;LAMTOR5;EIF3D;PCIF1;HABP4;MYD88;POLR2H;IL6;RPS7;S100A13;ZC3H12A;SNF8;SLC38A2;FLOT1;HILPDA;RPS27L;ATF2;DNMT1;SMAD3;NKX3-1;PHF2;DEK;RPL5;ZPR1;FMR1;POLR1A;METTL14;CIRBP;YAP1;PHB;ADAM19;TAF1B;CCDC88B;PDCD10;NSUN5;ZCCHC4;SPHK2;EIF4A3;IFNGR1;PPM1F;ATM;PDCL3;RBM3;KLF4;HINFP;TLR6;ATP13A2;LARP4B;GSK3A;EPHX2;OVOL2;SAA1;AKT1;AGPAT2;RPS6KB1;RBPJ;CTCF;NGF;OCLN;TP53;MIF;MED23;EGR1;SOX9;EIF2AK3;VIM;POLR1B;SCAMP5;DDX3X;LGALS9;WNT3;LARP4;PASK;OSR2;FGFR4;ANK3;DDX58;TFAP2A;VPS35;GSN;POLR1E;AGR2;PDCD5;EP300;RPS3;PKP1;PRKAB1;BRAF;CDH3;LAMP3;TNRC6B;RPL26;MAPK14;KAT2A;RBM22;FUBP1;FAM98B;VDR;ATF4;PLD1;LIMS1;ACTB;SP1;MAPK9;FGF2;DHX36;SOD1;YTHDF3;EPHB2;TAF1A;MAZ;POLR2E;AGO2;MBIP;PLXNB2;PDE2A;LRP3;ROBO1;CD46;TAF1C;FAM98A;POLR2L;METTL3;TLR2;MYBBP1A;TLR3;RPS4X;MTOR;MAPK8;KRAS;GSK3B;PLSCR1;NFE2L2;AGO3;METTL5;TENT4B;RPL23;CARD9;HIF1A;TBP;NAT10;AGO1;F3;UBR5;PRKAA1;EIF2AK2;BMP4;POLR2K;MAPK1;PSEN1;ROCK1;ELAVL1;UPF3B;SMAD1;DDX21;DDX5;HCFC1;PIK3CB;GABPA;PARK7;SF3B1;TENT4A;SETX;IL1A;EPB41L4B;GLMN;TNRC6A;MSN;HFE;ROCK2;NPM1;MAP2K1;HNRNPD;FOXD1;HMGA2;FN1;RAB27A;SMARCA5;ETS1;E2F1;GAPDH;BRCA1;PRKDC;BAZ1B,POLR2L;METTL3;TLR2;MYBBP1A;TLR3;RPS4X;MTOR;MAPK8;KRAS;GSK3B;PLSCR1;NFE2L2;AGO3;METTL5;TENT4B;RPL23;CARD9;HIF1A;TBP;NAT10;AGO1;F3;UBR5;PRKAA1;EIF2AK2;BMP4;POLR2K;MAPK1;PSEN1;ROCK1;ELAVL1;UPF3B;SMAD1;DDX21;DDX5;HCFC1;PIK3CB;GABPA;PARK7;SF3B1;TENT4A;SETX;IL1A;EPB41L4B;GLMN;TNRC6A;MSN;HFE;ROCK2;NPM1;MAP2K1;HNRNPD;FOXD1;HMGA2;FN1;RAB27A;SMARCA5;ETS1;E2F1;GAPDH;BRCA1;PRKDC;BAZ1B
stress-activated protein kinase signaling cascade (GO:0031098),-0.24917070856173462,-0.8248830283786106,0.7777777777777778,0.900109826277864,27,25,MAPK3;TAOK2;MAPK13;MAPK11;UBB;UBC;MAP2K7;IKBKG;KAT7;CUL1;FBXW11;UBA52;MAP3K8;MAP3K5;BTRC;CCM2;CHUK;MAPK8;NFKB1;TNIP2;MAPK1;MAP3K20;MAP3K7;RPS27A;SKP1,MAPK8;NFKB1;TNIP2;MAPK1;MAP3K20;MAP3K7;RPS27A;SKP1
Golgi to plasma membrane protein transport (GO:0043001),-0.2413338302897244,-0.8231915958926231,0.6808510638297872,0.9005418181392829,30,29,RAB10;GGA1;KIF13A;RAB34;VAMP2;BBS1;KRT18;VAMP5;ARFRP1;GGA2;MACF1;GCC2;ANK3;GOLGA7;RAB31;OPTN;PREPL;GOLPH3L;SYS1;NSF;VAMP4;SPTBN1;GOLGA4;GOLPH3;SEC16A;BBS2;BLZF1;GGA3;RAB26,OPTN;PREPL;GOLPH3L;SYS1;NSF;VAMP4;SPTBN1;GOLGA4;GOLPH3;SEC16A;BBS2;BLZF1;GGA3;RAB26
positive regulation of cellular catabolic process (GO:0031331),-0.19157709057393388,-0.8234877481367174,0.7659574468085106,0.9009132423639724,141,104,TMEM59;SNX33;TICAM1;DHRSX;APP;ZSWIM8;PNPLA2;TRIM8;GAPDHS;IRS2;UFL1;PLEKHF1;PHKG2;FLCN;ZBTB20;AKT2;BAD;UPF1;PTTG1IP;ADAM9;TPCN1;PFKFB2;PACSIN3;SNCA;AMER1;TP53INP1;PPARA;SH3D19;IRS1;ULK1;ADAM8;VPS11;TRIML2;GRSF1;PTPN1;TRIM5;TRIM21;MOV10;KAT5;EZR;RDX;SH3BP4;DAGLB;AADAC;FOXO3;RC3H1;ORMDL3;FOXO1;STK11;ZC3H12A;PLK2;TRIM34;MTLN;TRIM38;CNOT8;FURIN;PRKCD;GSK3A;NPRL2;ITCH;DXO;ATF6;ABCD1;TNFRSF1B;APOE;VGLL4;SH3GLB1;DAPK1;TRIM65;VPS35;DTX3L;BNIP3;OPTN;KHSRP;CNOT1;PFKFB3;PRXL2C;MTDH;GTPBP1;ZC3H18;LAPTM5;ABHD5;GSK3B;TFEB;HIF1A;TRIM68;FAF1;PIK3C2A;PRKAA1;ARNT;PSEN1;CNOT7;ROCK1;ZC3HAV1;PNPT1;PIK3CB;SNX9;MSN;SUPV3L1;TRIM14;HSP90AA1;HMGB1;SVIP;NRDC,TFEB;HIF1A;TRIM68;FAF1;PIK3C2A;PRKAA1;ARNT;PSEN1;CNOT7;ROCK1;ZC3HAV1;PNPT1;PIK3CB;SNX9;MSN;SUPV3L1;TRIM14;HSP90AA1;HMGB1;SVIP;NRDC
positive regulation of transport (GO:0051050),-0.2012735166367311,-0.8184790607015651,0.7727272727272727,0.9012640503856825,91,55,GAS6;GATA2;PYCARD;SIRPB1;BOK;LMAN2;INPP5K;CYBA;BAK1;AKT2;TULP1;SNCA;SYNGR3;BAX;SGK1;SIRPA;ENST00000631145.1;NEDD4L;LRP1;DAB2;CALR;CAPN10;CLEC7A;CHP1;HIP1R;CBLL1;FLOT1;CAMK1D;FMR1;IL15RA;RXRA;ZNF205;NUMA1;GSK3A;APOE;ANXA1;CD47;CDH3;DYNC1H1;ACTB;ANXA2;SPAG5;C2CD5;CD151;GSK3B;ABCA7;BID;SMPD1;PLAA;LYAR;KMT2A;CLIP3;ACSL3;RAB27A;NR1H3,SMPD1;PLAA;LYAR;KMT2A;CLIP3;ACSL3;RAB27A;NR1H3
