Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
MAPK Signaling Pathway WP382,-0.26938540168794695,-1.1729847915068743,0.23529411764705882,0.4438849858138233,246,238,PPP5C;MAPK8IP1;PPM1B;CACNA1D;FGF18;CACNG6;FGFR4;CACNA2D2;DUSP8;CACNA1I;MAP4K2;FGFR3;FGF17;NR4A1;ARAF;NGF;BRAF;CACNB3;PLA2G4A;CACNA1H;PLA2G4F;MAPK8IP3;CACNB2;MAPKAPK5;MAPK9;MAPK8;FGF12;MAP3K4;MAPK10;FGF10;TRAF2;CACNA1B;MAP2K6;PDGFA;CACNA1C;ARRB1;PPM1A;NFATC3;FGF9;RPS6KA5;CACNA1F;MAPK3;FGF14;JUND;MAPT;MAPK1;MAPKAPK2;CACNA1A;MAPK7;DUSP16;FGF19;CACNA2D3;FGFR2;NTF3;DUSP10;FGF22;FGF16;RPS6KA3;MAP2K4;DUSP4;MAP3K11;STK3;MAPK8IP2;MAP4K3;CACNB1;DUSP1;AKT1;DUSP9;BDNF;HSPA2;HRAS;IKBKB;FOS;MAP3K12;TRAF6;PTPN5;PPP3R2;KRAS;FGF7;FGFR1;SRF;CRKL;TAB1;JUN;NLK;NF1;NTF4;PRKCD;PTPRR;CHUK;RAPGEF2;PLA2G4B;ELK1;TP53;LRRK2;TAOK2;HSPB1;TAOK1;CACNB4;ELK4;MAP3K7;FGF2;RRAS2;CACNG1;MAP3K2;FGF23;PRKCG;CACNA2D1;MAP3K13;PPP3CB;FLNB;FGF20;CDC42;SOS1;IL1R2;PDGFRB;MAP3K6;RASGRP2;ECSIT;HSPA1A;CRK;NTRK1;MAP2K3;AKT3;NTRK2;PPP3R1;MAP3K20;RAC3;PLA2G4E;MAP3K1;CACNA1G;DUSP2;EGFR;RAF1;CACNA1S;CDC25B;RELA;NFATC1;NRAS;STMN1;FLNC;ATF2;MAP2K7;PPP3CA;GNG12;PPP5D1;EGF;TGFB1;NFKB2;SOS2;DAXX;TGFB2;PPP3CC;HSPA1B;RASGRF1;CACNG8;MRAS;TGFBR2;TGFB3;FGF8;RAP1B;ATF4;AKT2;HSPA8;MAP3K8;DUSP6;GNA12;MAPK12;MAPK11;TNFRSF1A;PRKACB;TAB2;MKNK2;RPS6KA4;MAP2K5;DUSP3;RASA2;CACNA1E;HSPA1L;IL1R1;IKBKG;MYC;PLA2G4D;MAPK14;PRKACG;CACNG4;MAP2K2;CASP3;RASGRP3;STK4;PRKACA;LAMTOR3;MAP3K5;FGF1;RELB;RASA1;MAP4K4;MAPK13;DUSP7;RAP1A;ARRB2;TGFBR1;FGF5;MEF2C;PRKCA;MAP3K14;RASGRP1;PAK2;FGF13;GADD45A;RASGRP4;PAK1;RRAS;GRB2;PDGFB;MKNK1;MAP4K1;MAPKAPK3;RASGRF2;CACNA2D4;FGF11;DDIT3;MAX;RAC1;FAS;FLNA;HSPA6;TAOK3;RAC2;NFKB1;MAP2K1;PLA2G4C;FASLG;TNF;IL1B;IL1A;PTPN7;CD14,HSPA8;MAP3K8;DUSP6;GNA12;MAPK12;MAPK11;TNFRSF1A;PRKACB;TAB2;MKNK2;RPS6KA4;MAP2K5;DUSP3;RASA2;CACNA1E;HSPA1L;IL1R1;IKBKG;MYC;PLA2G4D;MAPK14;PRKACG;CACNG4;MAP2K2;CASP3;RASGRP3;STK4;PRKACA;LAMTOR3;MAP3K5;FGF1;RELB;RASA1;MAP4K4;MAPK13;DUSP7;RAP1A;ARRB2;TGFBR1;FGF5;MEF2C;PRKCA;MAP3K14;RASGRP1;PAK2;FGF13;GADD45A;RASGRP4;PAK1;RRAS;GRB2;PDGFB;MKNK1;MAP4K1;MAPKAPK3;RASGRF2;CACNA2D4;FGF11;DDIT3;MAX;RAC1;FAS;FLNA;HSPA6;TAOK3;RAC2;NFKB1;MAP2K1;PLA2G4C;FASLG;TNF;IL1B;IL1A;PTPN7;CD14
Adipogenesis WP236,-0.27187007017440895,-1.1744400768954546,0.22448979591836735,0.44404487080003097,130,128,GATA2;KLF15;EPAS1;MEF2D;GDF10;CEBPD;AGPAT2;PPARGC1A;NCOA2;LPIN2;IRS2;SLC2A4;BSCL2;HNF1A;GATA4;WNT10B;LIFR;KLF5;FRZB;CNTFR;DLK1;PNPLA3;STAT5B;BMP2;LPL;GTF3A;STAT6;NR2F1;GH1;WNT1;AGT;STAT3;PCK1;ID3;CFD;LEP;MIXL1;NCOR1;IL6ST;EBF1;FOXO1;LIF;NDN;NCOA1;LMNA;DVL1;ADIPOQ;RBL2;PRLR;NCOR2;RXRA;CELF1;BMP3;FOXC2;MIF;ZMPSTE24;WNT5B;IGF1;CISD1;ASIP;PPARA;PTGIS;RARA;CTNNB1;RXRG;LPIN3;SFRP4;KLF7;LIPE;RORA;CEBPA;IRS4;RETN;E2F1;WWTR1;MBNL1;PPARG;SPOCK1;TGFB1;LPIN1;CEBPB;PLIN1;PCK2;E2F4;SMAD3;GADD45B;SCD;CREB1;IL6;NR3C1;AHR;SERPINE1;CYP26B1;KLF6;SREBF1;NR1H3;HMGA1;RBL1;UCP1;TRIB3;IRS1;BMP1;CDKN1A;CYP26A1;NRIP1;FZD1;MEF2C;GATA3;STAT5A;GADD45A;PLIN2;BMP4;SOCS3;TWIST1;NAMPT;SP1;DDIT3;EGR2;FAS;RB1;MEF2A;STAT1;STAT2;PPARD;SOCS1;OSM;TNF;HIF1A,SREBF1;NR1H3;HMGA1;RBL1;UCP1;TRIB3;IRS1;BMP1;CDKN1A;CYP26A1;NRIP1;FZD1;MEF2C;GATA3;STAT5A;GADD45A;PLIN2;BMP4;SOCS3;TWIST1;NAMPT;SP1;DDIT3;EGR2;FAS;RB1;MEF2A;STAT1;STAT2;PPARD;SOCS1;OSM;TNF;HIF1A
Chromosomal and microsatellite instability in colorectal cancer  WP4216,-0.2832512202423816,-1.1753014871840382,0.19047619047619047,0.4449619771863117,73,73,CASP9;ARAF;BRAF;AXIN1;AXIN2;MAPK9;MAPK8;MAPK10;EXOC2;GADD45G;MAPK3;SMAD4;SMAD2;TCF7L2;MAPK1;BCL2L11;BAD;PTGS2;TCF7;BCL2;AKT1;MSH2;CSNK1A1L;TCF7L1;FOS;KRAS;JUN;NTN1;CCND1;GSK3B;TP53;DCC;MSH3;CTNNB1;MSH6;CSNK1A1;AKT3;APC;REL;RAC3;LEF1;RAF1;BAX;BBC3;CYCS;TBK1;TGFB1;TGFB2;APC2;SMAD3;TGFBR2;GADD45B;TGFB3;AKT2;RALGDS;BAK1;MYC;CASP3;POLK;CDKN1A;BIRC5;APPL1;TGFBR1;GADD45A;RHOA;DDB2;RAC1;MLH1;RALB;RAC2;MAP2K1;RALA;PMAIP1,APC2;SMAD3;TGFBR2;GADD45B;TGFB3;AKT2;RALGDS;BAK1;MYC;CASP3;POLK;CDKN1A;BIRC5;APPL1;TGFBR1;GADD45A;RHOA;DDB2;RAC1;MLH1;RALB;RAC2;MAP2K1;RALA;PMAIP1
Sleep regulation WP3591,-0.32162548837638805,-1.165107350108043,0.2653061224489796,0.4450786808718894,38,37,CACNA1I;DRD1;BTBD9;PTGDS;CRH;HTR2A;CHRNB2;STAR;CST3;DRD2;OXTR;UTS2R;OXT;FOS;DLAT;MTNR1B;HCRTR1;AHCY;SLC29A1;GHRH;NLGN1;PER3;MRGPRX2;NPY2R;PTGDR;HCRTR2;NPAS2;ADA;IL6;GHRL;ADORA2A;TH;DRD3;ADORA1;GRIN2A;IL18;UTS2,ADORA2A;TH;DRD3;ADORA1;GRIN2A;IL18;UTS2
Serotonin and anxiety WP3947,-0.3741130448578456,-1.1691484227491646,0.3,0.44534698205858186,17,17,CAMK2B;CRH;HTR2A;TRPV1;ADRA1A;FOS;GABRA1;POMC;ARC;HTR2C;PPP3CA;FMR1;PLCD4;GRM1;HTR1A;PRKCB;PLEK,PLCD4;GRM1;HTR1A;PRKCB;PLEK
Fragile X Syndrome  WP4549,-0.2537509290828166,-1.165293434765469,0.25,0.4468531865387889,121,119,ABAT;ALDH3A2;ABCD3;TSC1;ARAF;SHC1;BRAF;TSC2;DAG1;RPTOR;GRIA1;CAMK2B;GABRD;EPHA4;CLTCL1;PRKAR1A;RAP1GAP;KCNC1;CYFIP2;MAPK1;MTOR;PICK1;ALDH5A1;GPHN;TELO2;DNM1;AGO2;SRC;HOXB8;PPP1CA;DEPTOR;FYN;GRIN1;PLCG1;PTPN11;AKT1;BDNF;PLCB1;HCN1;GRIA2;CPT1A;EIF4EBP2;PTPN5;ARHGAP32;CNR1;CLTC;EPS8L1;KRAS;GABRA1;GRIP1;SLC6A1;NF1;DICER1;SYNGAP1;TECR;DLGAP3;EEF1A1;SOS1;ARC;TBC1D7;MLST8;MECP2;SH3GL3;GRM5;AKT1S1;HOMER1;ITPR1;NTRK2;PTEN;RAF1;DLG4;CAMK2A;CLTB;EIF4G1;AP2A1;PPP3CA;SHANK1;FMR1;CLTA;TARBP2;MMP9;APP;PDK1;DNM2;CREB1;KCND2;CAMK4;GAD1;RHEB;TTI1;DUSP3;CDKN2A;GRIN2B;EIF4E;GRM1;MAP1B;PIK3CB;MAP2K2;EIF4A1;GAB1;PRKACA;RPS6KB1;AP2B1;PPP2R5B;AKAP5;PRKCA;GABRB2;GRIP2;AP2M1;CYFIP1;GRB2;MKNK1;AP2S1;GRIN2A;CAMK1;MAP2K1;SH3GL1;AGAP2;SLC16A1,CLTA;TARBP2;MMP9;APP;PDK1;DNM2;CREB1;KCND2;CAMK4;GAD1;RHEB;TTI1;DUSP3;CDKN2A;GRIN2B;EIF4E;GRM1;MAP1B;PIK3CB;MAP2K2;EIF4A1;GAB1;PRKACA;RPS6KB1;AP2B1;PPP2R5B;AKAP5;PRKCA;GABRB2;GRIP2;AP2M1;CYFIP1;GRB2;MKNK1;AP2S1;GRIN2A;CAMK1;MAP2K1;SH3GL1;AGAP2;SLC16A1
TNF-alpha signaling pathway WP231,-0.285989620673438,-1.1662335804279216,0.2708333333333333,0.44739306083650193,92,91,OTUD7B;MAP4K2;CASP9;SMPD2;MAPK9;MAPK8;TRAF2;CSNK2A1;MAP2K6;TAB3;PRKCZ;TRAP1;DIABLO;MAPK3;KSR1;KSR2;MAPK1;BTRC;SKP1;NFKBIA;CREBBP;RFK;BAD;MAP2K4;AKT1;TRADD;HRAS;MADD;IKBKB;RIPK3;KRAS;TAB1;JUN;SELE;CHUK;PSMD2;RIPK1;CFLAR;HSP90AA1;FBXW11;MAP3K7;SOS1;BID;PPP2CA;MAP2K3;MAP3K3;REL;MAP3K1;GLUL;RAF1;BAX;NOX1;FADD;TXN;NRAS;MAP2K7;TBK1;NFKB2;CUL1;NSMAF;CASP7;PTPRCAP;IL6;MAP3K8;CYBA;NFKBIB;TNFRSF1A;TAB2;CASP8;PLK1;IKBKG;TNFAIP3;CASP3;MAP3K5;CDC37;TANK;APAF1;MAP3K14;PYGL;GRB2;TRAF1;TNFRSF1B;RAC1;BCL2L1;RFFL;BIRC3;BIRC2;NFKB1;TNF;NFKBIE;CCL2,IL6;MAP3K8;CYBA;NFKBIB;TNFRSF1A;TAB2;CASP8;PLK1;IKBKG;TNFAIP3;CASP3;MAP3K5;CDC37;TANK;APAF1;MAP3K14;PYGL;GRB2;TRAF1;TNFRSF1B;RAC1;BCL2L1;RFFL;BIRC3;BIRC2;NFKB1;TNF;NFKBIE;CCL2
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678,-0.48151109643563894,-1.1543730329803963,0.2765957446808511,0.4534589685850345,17,17,EPAS1;TCF7L2;SRC;TCF7;TCF7L1;NOTCH1;CXCR4;LEF1;WNT2;VHL;CYTIP;VEGFA;JAG1;POSTN;PIK3CG;VCAM1;TNC,WNT2;VHL;CYTIP;VEGFA;JAG1;POSTN;PIK3CG;VCAM1;TNC
ATM Signaling Network in Development and Disease  WP3878,-0.3657930354215847,-1.155319603664018,0.34782608695652173,0.4537304089770935,45,45,PPP5C;TSC2;HDAC4;RNF20;TP53BP1;TRIM28;MTOR;PPM1D;DCLRE1C;PRKDC;RNF8;RIF1;KAT5;LBR;PTPA;HSPB1;CDK5R1;SMC1A;CEP63;RAD50;CDK5;ATF2;RNF40;HMGN1;ATMIN;PRKAA1;RASGRF1;RNF168;CHEK2;MRE11;ATR;IKBKG;AURKB;G6PD;MAP3K5;H2AFX;BUB1;MDC1;STK11;CDK1;CHEK1;NBN;RBBP8;ATM;NFKB1,ATF2;RNF40;HMGN1;ATMIN;PRKAA1;RASGRF1;RNF168;CHEK2;MRE11;ATR;IKBKG;AURKB;G6PD;MAP3K5;H2AFX;BUB1;MDC1;STK11;CDK1;CHEK1;NBN;RBBP8;ATM;NFKB1
Vitamin D in inflammatory diseases WP4482,-0.37903053201293796,-1.1560464152876933,0.28888888888888886,0.45465453291582786,22,22,MAP2K6;SMAD4;NFKBIA;DUSP1;IKBKB;RXRA;CHUK;MED14;MAP2K3;PPP3R1;MAP3K1;RELA;NFATC1;PPP3CA;SMAD3;IL6;NR3C1;IKBKG;MAPK14;VDR;NFKB1;TNF,SMAD3;IL6;NR3C1;IKBKG;MAPK14;VDR;NFKB1;TNF
Imatinib and Chronic Myeloid Leukemia WP3640,-0.4145170542698257,-1.1523806197795932,0.32608695652173914,0.45496960011755844,20,20,BCR;ABL1;KIT;FOXO3;SPRED2;ABCB1;ABCG2;PDGFRA;PDGFRB;CDKN1B;NOP2;PIM2;SKP2;MYC;GAB2;GADD45A;LYL1;FLT1;PIM1;CSF1R,MYC;GAB2;GADD45A;LYL1;FLT1;PIM1;CSF1R
Extracellular vesicles in the crosstalk of cardiac cells WP4300,-0.41102421732595823,-1.1463162620099903,0.28,0.46305343302135127,19,18,GATA4;ETS2;SOD1;STAT3;CD81;HSPB1;IGF1;PTEN;EGFR;CD63;KDR;EGF;MMP9;IL6;BIRC5;PDLIM5;SPP1;TLR4,PDLIM5;SPP1;TLR4
DNA damage response (only ATM dependent) WP710,-0.2621983666352658,-1.1425703253306134,0.28888888888888886,0.46690059490239594,110,110,FRAT1;WNT4;WNT11;ABL1;SHC1;ERBB2;AXIN1;MAPK9;MAPK8;INSR;MAP3K4;MDM2;MAPK10;WNT10B;WNT2B;SMAD4;TP73;TCF7L2;MAPK1;FOXO3;WNT3;PIK3C2A;WNT1;BCL2L11;PIK3C2G;BAD;BCL6;G6PC;TCF7;PIK3C3;BCL2;AKT1;CAT;DVL3;HRAS;SCP2;DVL1;WNT5A;TCF7L1;RBL2;PIK3C2B;KRAS;JUN;WNT6;CCND1;PIK3R1;GSK3B;BIK;TP53;WNT7A;WNT5B;MAP3K7;PPP2R5C;PIK3R4;CDC42;SOS1;CTNNB1;DVL2;WNT3A;HMGB1;AKT3;APC;LDLR;PTEN;CDKN1B;RAC3;PIK3R3;MAP3K1;LEF1;BAX;BBC3;NRAS;PPP2R5E;TGFB1;NFKB2;PIK3CA;PIK3R2;SOS2;PCK2;PDK1;SMAD3;WNT2;WNT10A;WNT16;AKT2;BAK1;CCND3;CDKN2A;FOSL1;MYC;PIK3CB;IRS1;CDKN1A;PIK3CD;PIK3R5;GRB2;RHOA;CCND2;SOD2;RAC1;PIK3CG;ATM;RAC2;WNT7B;NFKB1;MLKL;FASLG;PMAIP1;CCNG2;PLAU,PIK3R5;GRB2;RHOA;CCND2;SOD2;RAC1;PIK3CG;ATM;RAC2;WNT7B;NFKB1;MLKL;FASLG;PMAIP1;CCNG2;PLAU
DNA Repair Pathways Full Network WP4946,-0.34587732844456637,-1.1369804994019632,0.35714285714285715,0.47365788520731483,120,120,SMUG1;CENPS;ERCC3;ERCC6;GTF2H5;GTF2H2C;FANCC;REV3L;LIG3;FANCF;PARP1;NTHL1;CENPX;XRCC5;POLM;MUTYH;XPA;ERCC2;RAD23B;DCLRE1C;NEIL2;TERF2;RAD52;GTF2H2;MGMT;MNAT1;POLL;POLE;PRKDC;REV1;MSH2;APEX1;PMS2;NHEJ1;WRN;XRCC1;FAAP100;TDG;POLD2;XPC;POLD4;RFC3;POLI;RAD54B;MSH3;PNKP;POLB;RAD50;GTF2H3;CETN2;MSH6;RFC1;FAN1;HMGB1;UNG;XRCC6;PARP2;DDB1;FANCL;LIG1;RFC5;XRCC4;MPG;POLD1;WDR48;ERCC4;LIG4;POLE4;ERCC5;CUL4A;PCNA;APEX2;CDK7;CCNH;GTF2H4;GTF2H1;RBX1;EXO1;RPA2;ERCC1;PALB2;ERCC8;FANCE;USP1;RFC2;MRE11;RPA1;ATR;RFC4;FANCG;POLE3;FANCA;FANCM;POLD3;FANCI;BRCA2;POLK;RAD51C;FAAP24;H2AFX;RAD23A;FANCB;BRCA1;OGG1;RAP1A;BRIP1;FEN1;FANCD2;NEIL3;POLH;POLE2;RAD51;CHEK1;NBN;DDB2;MLH1;RPA3;ATM;MBD4;CUL4B,CUL4A;PCNA;APEX2;CDK7;CCNH;GTF2H4;GTF2H1;RBX1;EXO1;RPA2;ERCC1;PALB2;ERCC8;FANCE;USP1;RFC2;MRE11;RPA1;ATR;RFC4;FANCG;POLE3;FANCA;FANCM;POLD3;FANCI;BRCA2;POLK;RAD51C;FAAP24;H2AFX;RAD23A;FANCB;BRCA1;OGG1;RAP1A;BRIP1;FEN1;FANCD2;NEIL3;POLH;POLE2;RAD51;CHEK1;NBN;DDB2;MLH1;RPA3;ATM;MBD4;CUL4B
Fluoropyrimidine Activity WP1601,-0.34435672974599946,-1.1307674209111191,0.3541666666666667,0.4815382120267421,33,33,MTHFR;FPGS;SMUG1;ABCC5;CYP2A6;ABCC4;UMPS;ERCC2;DPYS;CES2;UCK1;CES1;SLC22A7;TDG;SLC29A1;TP53;ABCG2;XRCC3;ABCC3;GGH;UCK2;UPB1;PPAT;CDA;RRM1;UPP2;TYMS;DHFR;RRM2;UPP1;TYMP;TK1;DPYD,UPP2;TYMS;DHFR;RRM2;UPP1;TYMP;TK1;DPYD
p38 MAPK Signaling Pathway WP400,-0.304317374910222,-1.1267205783265768,0.28846153846153844,0.4853132398306909,34,34,MEF2D;SHC1;PLA2G4A;MAPKAPK5;TRAF2;MAP2K6;RPS6KA5;MAPKAPK2;MAP2K4;TRADD;HRAS;RIPK1;ELK1;HSPB1;MAP3K7;CDC42;MAP3K1;MAP3K9;ATF2;HMGN1;DAXX;TGFB2;RASGRF1;CREB1;MYC;MAPK14;MAP3K5;TGFBR1;GRB2;MKNK1;DDIT3;MAX;RAC1;STAT1,MYC;MAPK14;MAP3K5;TGFBR1;GRB2;MKNK1;DDIT3;MAX;RAC1;STAT1
Estrogen signaling pathway WP712,-0.33099362070394617,-1.1229558113526446,0.30357142857142855,0.4904362805476713,23,23,BRAF;MAPK9;MAPK1;GNB1;ESR1;BCL2;AKT1;IKBKB;FOS;GNAS;JUN;CHUK;ELK1;GNGT1;GPER1;PIK3CA;CREB1;IKBKG;MAPK14;PRKACA;SP1;NFKB1;MAP2K1,IKBKG;MAPK14;PRKACA;SP1;NFKB1;MAP2K1
Myometrial relaxation and contraction pathways WP289,-0.27806353390261984,-1.119167398979253,0.24,0.4934123264656468,156,153,PDE4D;ADCY5;CALCA;ADCY1;CACNB3;GNB5;ETS2;CAMK2B;ADCY2;NOS1;RYR3;ADCY6;PRKCZ;ARRB1;RGS5;PKIG;CAMK2G;PRKAR1A;ACTA1;RAMP2;RAMP3;PLCD1;ATP2A3;GNG7;CRH;RGS11;GRK5;RGS7;ADCY9;GNB1;MAFF;ATP2A2;GNG11;IGFBP4;CNN1;CRCP;GNG4;OXTR;IGFBP5;RGS2;OXT;PLCG1;GUCA2A;RAMP1;FOS;GNAQ;PRKCE;PRKAR2A;LPAR1;GNAS;JUN;ACKR3;PRKCD;GRK6;RGS14;PRKAR1B;YWHAE;GNG8;ATF6B;ADCY3;PRKCG;MYL2;IGFBP2;ATF3;IGFBP6;PRKCQ;YWHAZ;YWHAQ;IGFBP3;GNB3;GNB2;GPR182;GNGT1;RYR1;CALM1;RXFP2;RGS17;ACTC1;CRHR1;ITPR1;GUCA2B;GNG13;MYL4;DGKZ;GNG5;GNG3;ITPR3;PLCB3;YWHAG;CALM2;ACTG1;CAMK2A;ACTA2;RGS6;PKIA;NOS3;ADCY4;GABPB1;ATF2;GNG12;IGFBP1;PRKD1;YWHAB;RGS16;PLCG2;RLN1;RXFP1;GABPA;ATF1;PRKAR2B;ATF4;RYR2;CREB1;IL6;ITPR2;RGS3;CALM3;PRKACB;ADCY7;RGS4;PDE4B;RGS1;CREB3;CORIN;CAMK2D;PRKACA;PKIB;PRKCH;RGS20;RGS9;ARRB2;ADM;ATF5;PRKCA;ADCY8;CALD1;RGS19;GNG2;GRK4;SFN;ACTB;GJA1;SP1;PRKCB;RGS18;GSTO1;NFKB1;CNN2;RGS10;YWHAH;IL1B;GNB4;SLC8A1,ATF4;RYR2;CREB1;IL6;ITPR2;RGS3;CALM3;PRKACB;ADCY7;RGS4;PDE4B;RGS1;CREB3;CORIN;CAMK2D;PRKACA;PKIB;PRKCH;RGS20;RGS9;ARRB2;ADM;ATF5;PRKCA;ADCY8;CALD1;RGS19;GNG2;GRK4;SFN;ACTB;GJA1;SP1;PRKCB;RGS18;GSTO1;NFKB1;CNN2;RGS10;YWHAH;IL1B;GNB4;SLC8A1
"GPCRs, Other WP117",-0.30553338211881237,-1.119227444139781,0.1956521739130435,0.495580292100494,91,78,ADGRD1;ADGRV1;GPR162;ADGRE3;CELSR2;GPR143;ADGRF5;LGR6;OR3A1;CHRM2;SMO;ADGRL3;HTR2A;ACKR1;OR10A2;PROKR2;FSHR;DRD4;ADRA1D;UTS2R;GPR62;ADGRG1;CXCR1;OR6C2;CNR1;GHRHR;GPR17;CHRM3;LTB4R2;OR10A5;CELSR1;ADRB2;ALG6;CCKBR;F2R;VN1R1;GPR83;CXCR2;CELSR3;HRH4;OR3A3;GPR135;HTR1F;OR2H1;S1PR1;GPR61;OR1N1;SSTR2;OR2A4;NTSR1;RXFP1;ADGRL2;GPR88;OR2A5;C5AR2;GPR132;RXFP3;GNRHR;GPR55;GPR18;GRM1;GPR176;PTGFR;GPR183;OR2B6;GRPR;GRM8;ADORA2A;CXCR3;DRD3;P2RY11;EDNRA;P2RY13;ADGRE2;ADORA3;HTR7;CCR5;GPR84,RXFP1;ADGRL2;GPR88;OR2A5;C5AR2;GPR132;RXFP3;GNRHR;GPR55;GPR18;GRM1;GPR176;PTGFR;GPR183;OR2B6;GRPR;GRM8;ADORA2A;CXCR3;DRD3;P2RY11;EDNRA;P2RY13;ADGRE2;ADORA3;HTR7;CCR5;GPR84
Leptin Insulin Overlap WP3935,-0.4185612556292735,-1.1135201256545868,0.3409090909090909,0.5013598436839881,17,16,IRS2;INSR;PDPK1;STAT3;LEP;AKT1;LEPR;DGKZ;PIK3R3;IRS4;SOCS2;IRS1;SOCS3;PIK3CG;SOCS1;JAK2,IRS1;SOCS3;PIK3CG;SOCS1;JAK2
FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma WP4553,-0.4041013851261453,-1.1083300478412463,0.38,0.5078082563824009,35,30,H3F3A;BCOR;MAPK3;MAPK1;RNF2;PCGF1;BCL6;KDM2B;H2AFY2;H3F3B;SUZ12;H2AFV;HIST2H3D;HIST1H3E;H2AFY;HIST1H3F;DUSP6;EZH2;HIST1H3A;H2AFX;HIST1H3I;HIST1H3C;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H3G;H2AFJ;HIST1H3J;EED;H2AFZ,H2AFY;HIST1H3F;DUSP6;EZH2;HIST1H3A;H2AFX;HIST1H3I;HIST1H3C;HIST1H3H;HIST1H3B;HIST1H3D;HIST1H3G;H2AFJ;HIST1H3J;EED;H2AFZ
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118,-0.3104399118033925,-1.1034026474145877,0.26785714285714285,0.5139947500610458,74,70,CACNA1D;CACNG6;CACNA2D2;DES;DMD;JUP;ITGA7;CACNB3;ITGA9;CACNB2;DAG1;ITGA8;SGCA;CACNA1C;LAMA2;CACNA1F;TCF7L2;CACNA2D3;ACTN2;ATP2A2;CACNB1;TCF7;LMNA;CTNNA1;CTNNA3;TCF7L1;ITGA2B;DSP;CACNB4;CACNG1;CACNA2D1;CTNNA2;CTNNB1;SGCB;ITGB6;SGCD;LEF1;ITGA10;CDH2;CACNA1S;ACTG1;SGCG;PKP2;CACNG8;EMD;ITGB1;ACTN3;RYR2;ITGA11;ITGB5;CACNG4;ITGB8;ITGA2;DSG2;ACTN4;ITGA3;ITGA6;ITGB7;DSC2;ACTB;CACNA2D4;GJA1;ACTN1;ITGA1;ITGAV;ITGA5;ITGB3;ITGB4;SLC8A1;ITGA4,CACNG4;ITGB8;ITGA2;DSG2;ACTN4;ITGA3;ITGA6;ITGB7;DSC2;ACTB;CACNA2D4;GJA1;ACTN1;ITGA1;ITGAV;ITGA5;ITGB3;ITGB4;SLC8A1;ITGA4
Amyotrophic lateral sclerosis (ALS) WP2447,-0.3075265200218243,-1.0821181469025207,0.3333333333333333,0.5459557552713447,38,37,CASP9;NEFM;NEFL;CCS;ALS2;GRIA1;SOD1;NOS1;MAP2K6;PRPH;BAD;CST3;BCL2;CAT;TP53;PPP3CB;BID;SLC1A2;NEFH;BAX;PPP3CA;TOMM40;DERL1;DAXX;PPP3CC;TNFRSF1A;MAPK14;MAP2K2;CASP3;MAP3K5;APAF1;RAB5A;RAC1;BCL2L1;GPX1;TNF;CASP1,MAPK14;MAP2K2;CASP3;MAP3K5;APAF1;RAB5A;RAC1;BCL2L1;GPX1;TNF;CASP1
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206,-0.3659534100750413,-1.082145074977088,0.2978723404255319,0.5484487039255517,20,19,PRKAB1;ACACB;EGLN1;PDHA1;ACACA;PDHB;SLC11A2;TP53;RPS6;PRKAG1;CUL3;PRKAA1;PDK1;NFE2L2;KEAP1;VEGFA;LDHA;HIF1A;SLC2A1,LDHA;HIF1A;SLC2A1
Corticotropin-releasing hormone signaling pathway WP2355,-0.254762756643858,-1.0760868445078382,0.37037037037037035,0.5541524009428281,93,91,GNAZ;CASP9;NR4A1;NCOA2;PTK2;BRAF;JUP;CYP21A2;CACNA1H;MAPK9;MAPK8;GNB5;NR4A2;TBX19;ARRB1;PARP1;MAPK3;TRIM28;JUND;CYP11A1;CRH;MAPK1;NFKBIA;KRT1;GNB1;STAR;ACACA;PRKCI;PLCG1;BCL2;AKT1;SULT2A1;CRHR2;FOS;GNAQ;GNAS;GNA11;PRKCD;GRK6;GSK3B;RAPGEF3;ERN1;ELK1;GNAI1;HSD3B1;HSP90AA1;POMC;PRKAA2;FOSB;IL2;IVL;PRKCQ;GNB3;GNB2;CTNNB1;CRHR1;FOSL2;GNAO1;HSD3B2;GRK3;RAF1;CAMK2A;RELA;NOS3;TGFB1;PLCG2;KRT14;RAP1B;CREB1;CYP11B1;FOSL1;CRHBP;TCF4;MAPK14;ECE1;CASP3;MAP3K5;CXCL8;ARRB2;PRKCA;JUNB;RHOA;GJA1;SP1;PRKCB;IL18;NFKB1;MAP2K1;GNAI2;TFAP2A;TLR4,FOSL1;CRHBP;TCF4;MAPK14;ECE1;CASP3;MAP3K5;CXCL8;ARRB2;PRKCA;JUNB;RHOA;GJA1;SP1;PRKCB;IL18;NFKB1;MAP2K1;GNAI2;TFAP2A;TLR4
