Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Sphingolipid pathway WP1422,-0.4385095808524197,-1.3040932791525581,0.175,0.5395718415228921,30,25,ASAH2;ASAH1;SGPL1;COL4A3BP;GBA;KDSR;B4GALT6;UGCG;SPHK2;SERINC1;GBA2;CERK;UGT8;SPTLC3;SGMS1;SPHK1;CERS5;SPTLC2;SPTLC1;SGMS2;PLPP1;CERS6;CERS2;PPP1CA;PPP2CA,SPTLC1;SGMS2;PLPP1;CERS6;CERS2;PPP1CA;PPP2CA
Metabolic reprogramming in colon cancer WP4290,-0.4578294262911338,-1.2989527921509814,0.12244897959183673,0.5505005035045248,42,40,DLST;PDHB;RPIA;G6PD;TIGAR;PSAT1;SLC16A3;SUCLG2;TKT;ACO2;TALDO1;GLS;SHMT2;IDH2;MDH2;ACLY;GLUD1;IDH3A;PSPH;PFKL;PAICS;PYCR1;SLC2A1;SDHB;PGAM1;PDHA1;PGD;PKM;PYCR2;SLC1A5;ENO1;FASN;PPAT;PGK1;GPI;LDHA;FH;GART;GAPDH;GOT2,ACLY;GLUD1;IDH3A;PSPH;PFKL;PAICS;PYCR1;SLC2A1;SDHB;PGAM1;PDHA1;PGD;PKM;PYCR2;SLC1A5;ENO1;FASN;PPAT;PGK1;GPI;LDHA;FH;GART;GAPDH;GOT2
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680,-0.3585404771936229,-1.2844743478495215,0.15217391304347827,0.5545258522225915,66,47,TMSB4X;SOS1;EGFR;ERBB2;WNT11;DVL1;MYC;FZD7;NCK1;FZD2;CTNNB1;PLCG1;GPX1;AXIN1;CDKN1B;ELK1;JUN;SRC;SHC1;APC;MYLK;CDKN1A;AKT1;PAK1;TGFA;CBL;PTK2;SOD1;FZD3;RAF1;MAPK8;GSK3B;GRB2;MAPK1;RHOA;PFN1;ACTR3;ACTR2;NEFH;FZD6;DAAM1;PPP2CA;PFN2;ROCK2;MAP2K1;FN1;MAP2K4,GRB2;MAPK1;RHOA;PFN1;ACTR3;ACTR2;NEFH;FZD6;DAAM1;PPP2CA;PFN2;ROCK2;MAP2K1;FN1;MAP2K4
TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc) WP2453,-0.4577754762439073,-1.286843915453241,0.20754716981132076,0.5575104626482095,16,15,DLST;DLAT;SUCLG2;OGDH;SDHA;ACLY;IDH3A;CS;IDH1;DLD;MDH1;PDHA1;ACO1;FH;PC,ACLY;IDH3A;CS;IDH1;DLD;MDH1;PDHA1;ACO1;FH;PC
FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma WP4553,-0.3528661436635617,-1.2769863244735407,0.08888888888888889,0.561657920214612,35,24,MAPK3;HIST2H3D;H2AFJ;H3F3A;HIST1H3H;HIST1H3E;PCGF1;BCOR;H2AFY;H2AFZ;H3F3B;EED;HIST1H3J;H2AFV;DUSP6;BCL6;RNF2;MAPK1;HIST1H3B;H2AFX;EZH2;KDM2B;HIST1H3A;SUZ12,MAPK1;HIST1H3B;H2AFX;EZH2;KDM2B;HIST1H3A;SUZ12
Type I interferon induction and signaling during SARS-CoV-2 infection WP4868,-0.4102793595385556,-1.2877675805812843,0.10256410256410256,0.563935122557054,31,23,ENST00000646071.1;MAVS;TRAF3;STAT2;IKBKE;IRAK4;MYD88;IRF3;OAS1;TLR6;DDX58;TYK2;IFNAR2;TLR2;TLR3;IFNAR1;TRAF6;EIF2AK2;STAT1;TBK1;JAK1;IFIH1;OAS3,TLR2;TLR3;IFNAR1;TRAF6;EIF2AK2;STAT1;TBK1;JAK1;IFIH1;OAS3
Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome WP4320,-0.3570669977917846,-1.2782576873252547,0.13043478260869565,0.5669457027153939,37,29,HIST2H3D;CHD3;INPP5K;CHD4;H3F3A;HIST1H3H;MTA1;HIST1H3E;RBBP4;CBX1;MTA2;RBBP7;MTA3;MBD3;SREBF1;HDAC1;CBX3;H3F3B;TP53;HIST1H3J;KDM1A;HDAC2;RB1;MBD2;HIST1H3B;SUV39H1;CBX5;HIST1H3A;E2F1,HDAC2;RB1;MBD2;HIST1H3B;SUV39H1;CBX5;HIST1H3A;E2F1
Estrogen signaling pathway WP712,-0.420765670958987,-1.2892452843394886,0.18181818181818182,0.5691031825820779,23,18,GNAS;IKBKG;PRKACA;ELK1;CREB1;JUN;AKT1;GNB1;BRAF;MAPK14;SP1;MAPK9;FOS;CHUK;PIK3CA;NFKB1;MAPK1;MAP2K1,GNB1;BRAF;MAPK14;SP1;MAPK9;FOS;CHUK;PIK3CA;NFKB1;MAPK1;MAP2K1
Glioblastoma signaling pathways WP2261,-0.3115747846794911,-1.2690214792493115,0.13636363636363635,0.5762859372186543,82,71,CDKN2B;FOXO4;PIK3CD;MAPK3;EGFR;ERBB2;ERRFI1;CDKN2A;MAP2K2;FGFR1;AKT2;PRKCZ;SPRY2;TSC2;IRS1;MAP2K7;PLCG1;IGF1R;ERBB3;HRAS;CDKN1B;FOXO3;FOXO1;PIK3C2B;PRKCQ;SRC;MDM4;CDKN1A;ATM;PRKCD;ENST00000619536.4;AKT1;MET;CCND1;MAP2K3;GAB1;TP53;TSC1;PIK3R2;NF1;PRKCA;ARAF;MAP2K5;EP300;BRAF;CBL;CDK4;MSH6;PIK3CA;RAF1;CCNE1;KRAS;PDPK1;MDM2;PIK3C2A;GRB2;NRAS;RB1;MAPK1;PRKCH;CDKN2C;PRKCG;PIK3CB;CDK6;MAP2K1;PRKCI;BRCA2;MAP2K4;E2F1;BRCA1;CDK2,PDPK1;MDM2;PIK3C2A;GRB2;NRAS;RB1;MAPK1;PRKCH;CDKN2C;PRKCG;PIK3CB;CDK6;MAP2K1;PRKCI;BRCA2;MAP2K4;E2F1;BRCA1;CDK2
VEGFA-VEGFR2 Signaling Pathway WP3888,-0.25387983776707257,-1.2559902871948896,0.11764705882352941,0.6104261364356839,432,343,PTK2B;TMSB10;TMSB4X;MYH9;MMP14;DKK1;ACP1;RPL10A;CCDC124;FOXO4;MAPK3;GATA2;NOS3;RPL13A;HDAC5;TAOK2;ELOA;VEGFA;CRIP2;AP2S1;BCAR1;SSR4;AKT1S1;RPLP2;ENST00000640412.1;EWSR1;ACTG1;SLC25A11;DECR1;TXNIP;SRF;RND1;ACACB;INPP5K;CAPN2;FHL2;MAP2K2;EIF4G2;ARRB2;SLC25A25;RAPGEF1;RPL7;AFDN;MYO1C;CNP;PXN;GIPC1;STAT6;PRKCZ;PTGS2;FYN;SHB;PRDX6;RPL18A;MMRN2;PBXIP1;SPIRE1;ADAM9;FXR2;HDAC7;TEAD4;HGS;IER5;GRB10;NCK1;NFKBIA;MLST8;FADD;PPP3CA;ACOT9;PRDX2;ITGB5;MAP2K7;ICAM1;MICAL2;RPS6;VPS39;SH2D2A;AMOT;CTNNB1;CTNNA1;DOK1;PLCG1;GPX1;FUT1;FRS2;TPCN2;GRSF1;PTPN1;PTPRJ;HRAS;CALR;EPN1;ADRB2;TKT;TRAF3IP2;NRP2;PSMD4;RBM39;MOV10;EZR;STAT3;EIF3D;ELK1;CLIC1;IGFBP3;LIMK1;CAMKK2;FOXO3;PTPN6;PRRC2C;CSRP1;FOXO1;KANK1;APOLD1;CREB1;JUN;GIGYF2;CREBBP;MAPKAPK5;MAPKAPK2;CFL1;ARF6;HDAC9;SRC;ATF2;FJX1;IGFBP7;RPL5;HBEGF;RAB4A;SHC1;SH3BGRL3;DUSP5;ENST00000630669.3;VAV2;NDRG1;HSPB1;DNAJB4;FSCN1;TRIP4;FBXW11;SND1;HDAC1;PLOD3;PRKCD;TFCP2;PTPN9;PTPN14;ELOC;WASF1;AKT1;PRKD2;PLAU;MAP3K5;GPC1;CLTC;RPS6KB1;PLAUR;ITCH;ITGAV;CCND1;ARF4;MAP2K3;GAB1;DPM1;ADAM10;ATF6;TNFRSF25;EIF3H;OCLN;CDC42;MKNK1;NAPA;TPP1;HERPUD1;TBCA;IDH2;PAK1;EGR1;RELA;EIF2AK3;PIK3R2;SET;ANXA1;ARPC5L;PLCB3;HDAC4;RCAN1;PTMA;TUBA1C;PRKCA;SDCBP;LUC7L;SIAH2;INPP4B;ATP6V0D1;RPL27;BCL2L1;CAV1;RHOC;CAPZB;NFATC2;AP2A1;RACK1;RAC1;JAG1;LARP7;SMARCA2;STIP1;COPG1;CBL;GLUD1;ATP6V1E1;RPL26;MAPK14;ABL1;CDC42BPB;AKAP2;ATF4;NUMB;TPM3;TMOD1;DNAJB9;SOD2;EPHA2;SRP54;MAPK9;PTK2;DHX36;NCF2;EIF2A;OCRL;EPHB2;FHOD1;ABCF2;RAB5A;P4HA2;EPS15;MYO6;RICTOR;EIF3F;PRKRA;PIK3CA;FLNB;RCN1;EIF4G1;CSK;PABPC1;RAF1;RAP1A;PAK2;DNAJA1;TMEM170A;MTOR;SDF2L1;HTRA1;MAPK8;EPB41;GSK3B;TXN;CYCS;NFKB1;QKI;TXNDC5;PGD;SLC7A1;PDPK1;SRPK1;RAB11A;ACKR3;ACACA;MAPK12;MDM2;NCL;FAF1;STAM;F3;UBAP2L;PRKAA1;GRB2;ENG;CSRP2;BRD4;ARNT;ITGB1;MAPK1;RHOA;BIRC5;ROCK1;NRARP;TFAM;BSG;CTNND1;PFN1;CRK;VCL;PPM1G;STAT1;TMOD3;PTPN11;RAP1B;PDIA6;PBK;SARS;PDE4DIP;LMAN1;CALU;LRRFIP2;PGK1;PPP1CA;LRRC59;PSMD11;PPP2CA;CCT7;ROCK2;LDHA;MAP2K1;SSR3;PNP;ASCC3;EIF4E;IQGAP1;BIN1;ALDOA;PRKCI;P4HB;FN1;FAM120A;EPRS;DHX29;RPS11;HSP90AA1;HMGB1;ZC3H15;MAP2K4;USP10;ETS1;YWHAE;NAP1L1;GAPDH;EEA1;FARSB,PAK2;DNAJA1;TMEM170A;MTOR;SDF2L1;HTRA1;MAPK8;EPB41;GSK3B;TXN;CYCS;NFKB1;QKI;TXNDC5;PGD;SLC7A1;PDPK1;SRPK1;RAB11A;ACKR3;ACACA;MAPK12;MDM2;NCL;FAF1;STAM;F3;UBAP2L;PRKAA1;GRB2;ENG;CSRP2;BRD4;ARNT;ITGB1;MAPK1;RHOA;BIRC5;ROCK1;NRARP;TFAM;BSG;CTNND1;PFN1;CRK;VCL;PPM1G;STAT1;TMOD3;PTPN11;RAP1B;PDIA6;PBK;SARS;PDE4DIP;LMAN1;CALU;LRRFIP2;PGK1;PPP1CA;LRRC59;PSMD11;PPP2CA;CCT7;ROCK2;LDHA;MAP2K1;SSR3;PNP;ASCC3;EIF4E;IQGAP1;BIN1;ALDOA;PRKCI;P4HB;FN1;FAM120A;EPRS;DHX29;RPS11;HSP90AA1;HMGB1;ZC3H15;MAP2K4;USP10;ETS1;YWHAE;NAP1L1;GAPDH;EEA1;FARSB
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,-0.32507453284442456,-1.2522777394179512,0.08163265306122448,0.6125274259915038,158,72,REST;GATA2;SLC9A3;VEGFA;TSPYL1;CEBPB;VIPR1;DEAF1;CPT1A;PBX1;VAMP2;NFKB2;BDNF;CASP3;SLC25A4;MECP2;CTNNB1;PRKAR1A;SP3;PRKACA;IL6;CREB1;JUN;CREBBP;HDAC9;NKX3-1;SSTR2;HDAC1;NFYA;YWHAZ;TCF3;CTCF;PKNOX1;NGF;EGR1;PRKAR1B;HADHB;YWHAG;BHLHE40;YBX1;CC2D1A;EP300;ECE1;GATA3;SP1;HES1;SNTA1;SPTBN1;MAZ;ACADM;NR3C1;YWHAQ;NFKB1;MAP2;IL1RN;PRKAR2A;HIF1A;MBD1;YWHAB;PRKACB;CREM;HADHA;IL1A;ALDOA;YWHAH;CDCA7L;FOXM1;HSP90B1;HSPD1;YWHAE;GAPDH;GPD1L,NR3C1;YWHAQ;NFKB1;MAP2;IL1RN;PRKAR2A;HIF1A;MBD1;YWHAB;PRKACB;CREM;HADHA;IL1A;ALDOA;YWHAH;CDCA7L;FOXM1;HSP90B1;HSPD1;YWHAE;GAPDH;GPD1L
T-cell receptor (TCR) signaling pathway WP69,-0.3026395786015815,-1.2350419360559186,0.14285714285714285,0.654179681365637,90,59,PTK2B;SOS1;MAPK3;MAP2K2;FYN;NCK1;NFKBIA;IKBKG;PLCG1;HRAS;LCK;IL6;CREB1;JUN;PRKCQ;ATF2;SHC1;IL15RA;FYB1;PRKCD;MAP3K8;AKT1;CBLB;CARD11;CDC42;PAK1;RELA;VIM;PIK3R2;NFATC2;DBNL;MAP3K14;GATA3;CBL;MAPK14;MAPK9;FOS;CHUK;SH2B3;CD83;RAF1;REL;CRKL;MAPK8;NFKB1;PDPK1;RIPK2;GAB2;TRAF6;GRB2;MAPK1;VAV1;MAP3K7;CRK;PTPN11;BCL10;IL1A;MALT1;MAP2K1,FOS;CHUK;SH2B3;CD83;RAF1;REL;CRKL;MAPK8;NFKB1;PDPK1;RIPK2;GAB2;TRAF6;GRB2;MAPK1;VAV1;MAP3K7;CRK;PTPN11;BCL10;IL1A;MALT1;MAP2K1
Leptin signaling pathway WP2034,-0.29852358060414724,-1.2277447382587094,0.0975609756097561,0.6566328551707581,76,65,SOS1;MAPK3;NOS3;ERBB2;KHDRBS1;SOCS7;ACACB;MAP2K2;SH2B1;BAD;FYN;BAX;IRS1;IKBKG;RPS6;PLCG1;PTPN1;HRAS;LEPR;STAT3;ELK1;FOXO1;CREB1;EIF4EBP1;SRC;SHC1;JAK2;RPS6KA1;SOCS3;GSK3A;AKT1;RPS6KB1;CCND1;CDC42;RELA;PIK3R2;BCL2L1;RAC1;MAPK14;SP1;PTK2;CHUK;RAF1;MTOR;REL;MAPK8;GSK3B;NFKB1;IL1RN;ACACA;PRKAA1;GRB2;MAPK1;STAT5B;RHOA;ROCK1;STAT1;PTPN11;SOCS2;CFL2;JAK1;ROCK2;MAP2K1;KPNA4;EIF4E,MTOR;REL;MAPK8;GSK3B;NFKB1;IL1RN;ACACA;PRKAA1;GRB2;MAPK1;STAT5B;RHOA;ROCK1;STAT1;PTPN11;SOCS2;CFL2;JAK1;ROCK2;MAP2K1;KPNA4;EIF4E
Methionine De Novo and Salvage Pathway WP3580,-0.4730565062868693,-1.2308320353264977,0.2564102564102564,0.6575235580097234,22,15,MSRB2;MRI1;ADI1;SRM;MTR;MTAP;MAT2A;ODC1;TXN;APIP;ENOPH1;MAT2B;AHCY;SMS;AMD1,MAT2A;ODC1;TXN;APIP;ENOPH1;MAT2B;AHCY;SMS;AMD1
Glycerophospholipid Biosynthetic Pathway WP2533,-0.35887598790735475,-1.2129659054595292,0.2,0.6956515215173158,30,25,CDIPT;PIK3CD;PCYT2;GPAT4;PGS1;GNPAT;CDS2;GPAT2;CRLS1;PTPMT1;CHKB;LPIN2;PI4K2A;GPAT3;AGPS;IPMK;PIK3CA;CEPT1;CHPT1;PIP5K1A;PIK3CB;PTDSS1;GPAM;PEMT;LPIN1,CEPT1;CHPT1;PIP5K1A;PIK3CB;PTDSS1;GPAM;PEMT;LPIN1
Interactome of polycomb repressive complex 2 (PRC2)  WP2916,-0.4321979423244727,-1.2101280689811718,0.26666666666666666,0.6961057668698266,16,16,JARID2;ELL;EZH1;RBBP4;THRAP3;RBBP7;MORC3;EED;STK38;TRIM35;AEBP2;MTF2;SETX;EZH2;BCLAF1;SUZ12,MTF2;SETX;EZH2;BCLAF1;SUZ12
Regulation of Actin Cytoskeleton WP51,-0.27875403420913447,-1.1921783916429058,0.19607843137254902,0.7063626023091754,150,99,TMSB4X;SOS1;PIK3CD;MAPK3;ARPC5;BRK1;EGFR;BCAR1;APC2;RRAS;ACTG1;ARHGEF1;MYH10;PIK3C3;MAP2K2;PDGFB;PXN;FGFR1;ENST00000613180.2;ARHGAP35;RRAS2;RAC2;ARHGEF7;PIP5K1C;RASSF7;PIK3R3;PIP4K2C;EZR;RDX;LIMK1;ENAH;PIK3C2B;ACTN1;CFL1;WASF2;FGF11;MRAS;GNA12;APC;MYLK;PAK6;BAIAP2;DOCK1;WASF1;RAC3;CDC42;PAK1;GNA13;SOS2;F2R;PIK3R2;FGFR4;ARHGEF4;SLC9A1;GSN;PDGFA;RAC1;GIT1;BRAF;FGD1;PAK4;ACTB;FGF2;PTK2;PIK3CA;ABI2;CSK;RAF1;MAPK6;SSH3;SSH1;SSH2;PAK2;KRAS;PPP1R12A;PIK3C2A;NRAS;MAPK1;RHOA;ROCK1;PIK3R4;GNG12;VAV1;PFN1;PIP5K1A;CRK;VCL;DIAPH1;CFL2;PIK3CB;MSN;ROCK2;MAP2K1;DIAPH3;IQGAP1;FN1;NCKAP1;FGF12;PIP4K2A,PIK3CA;ABI2;CSK;RAF1;MAPK6;SSH3;SSH1;SSH2;PAK2;KRAS;PPP1R12A;PIK3C2A;NRAS;MAPK1;RHOA;ROCK1;PIK3R4;GNG12;VAV1;PFN1;PIP5K1A;CRK;VCL;DIAPH1;CFL2;PIK3CB;MSN;ROCK2;MAP2K1;DIAPH3;IQGAP1;FN1;NCKAP1;FGF12;PIP4K2A
Ferroptosis WP4313,-0.34517916568573787,-1.17560703813251,0.2830188679245283,0.7080170894467755,40,33,GPX4;FTH1;SAT2;STEAP3;PCBP1;VDAC3;TFRC;GSS;MAP1LC3B;PCBP2;SLC40A1;PRNP;SLC39A8;ACSL5;FTL;SAT1;ATG5;ALOX15;TP53;ACSL4;GCLC;VDAC2;ACSL1;NCOA4;ATG7;HMOX1;LPCAT3;SLC3A2;SLC39A14;ACSL3;SLC11A2;SLC7A11;GCLM,SLC3A2;SLC39A14;ACSL3;SLC11A2;SLC7A11;GCLM
"4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879",-0.41299264121098084,-1.1894779126227648,0.35,0.7092770578141145,18,17,MAPK3;MAP3K11;MAP2K2;EIF4EBP1;AKT1;MAP3K5;MAP2K3;MKNK1;TSC1;RAF1;MTOR;PRKAA1;MAPK1;PBK;MKNK2;MAP2K1;EIF4E,RAF1;MTOR;PRKAA1;MAPK1;PBK;MKNK2;MAP2K1;EIF4E
IL-5 signaling pathway WP127,-0.3456026591688818,-1.167009707948041,0.18421052631578946,0.7121790639586689,40,31,SOS1;MAPK3;MAP2K2;MYC;RPS6;STAT3;ELK1;FOXO3;JUN;SHC1;JAK2;RPS6KA1;GSK3A;AKT1;RPS6KB1;LYN;PIK3R2;SPRED1;FOS;RAF1;RPS6KB2;SYK;KRAS;GSK3B;GRB2;MAPK1;STAT5B;STAT1;PTPN11;JAK1;MAP2K1,SPRED1;FOS;RAF1;RPS6KB2;SYK;KRAS;GSK3B;GRB2;MAPK1;STAT5B;STAT1;PTPN11;JAK1;MAP2K1
"Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341",-0.28010961095087117,-1.19332824654832,0.13333333333333333,0.7123962888122704,71,46,RELB;MAPK3;MAPK13;MAPK11;PRKCZ;IFI27L2;NFKB2;STAT2;HRAS;SP3;CD40;ISG15;MED1;IL6;JUN;PRKCQ;RXRA;PRKCD;TNFRSF1A;CAMK2G;PLCB3;PRKCA;MAPK7;CAV1;TYK2;MAPK14;CYP24A1;VDR;SP1;MAPK9;PLCD1;CYP27B1;TLR2;PLCB4;MAPK8;KRAS;NFKB1;MAPK12;PLCE1;NRAS;MAPK1;PRKCH;STAT1;PRKCG;JAK1;ETS1,MAPK14;CYP24A1;VDR;SP1;MAPK9;PLCD1;CYP27B1;TLR2;PLCB4;MAPK8;KRAS;NFKB1;MAPK12;PLCE1;NRAS;MAPK1;PRKCH;STAT1;PRKCG;JAK1;ETS1
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850,-0.3734519487972195,-1.176702088582141,0.21739130434782608,0.7131176324088121,37,24,AKT1S1;FBXO32;MLST8;ILK;IRS1;JKAMP;IGF1R;SMAD3;SMAD2;AKT1;RPS6KB1;TNFRSF1A;PRKAB1;PLD1;RICTOR;RPTOR;MTOR;GSK3B;NFKB1;ITGB1;EIF2B2;WASL;EIF4E;PDK1,RICTOR;RPTOR;MTOR;GSK3B;NFKB1;ITGB1;EIF2B2;WASL;EIF4E;PDK1
Pathways Regulating Hippo Signaling WP4540,-0.31350972169865154,-1.1984304639313281,0.24074074074074073,0.7156734555571679,98,55,EGFR;PRKAG1;TEAD3;FGFR1;PRKCZ;TEAD4;GNAS;GNA11;TEAD2;CTNNB1;PRKAR1A;IGF1R;PRKACA;NF2;CSF1R;TEAD1;PRKCQ;SMAD3;TAZ;LATS2;CDH24;CDH8;SMAD2;PRKCD;PRKAG2;YY1AP1;CDH2;MET;LATS1;PRKD3;CDC42;PRKAR1B;PLCB3;FGFR4;PRKCA;GNAI2;RAC1;PRKAB1;CDH3;EPHA2;PLCB4;MTOR;CDH1;PRKAR2A;PRKAA1;PRKACB;TCF7;GNAQ;STK3;RHOA;PRKCH;GNAI3;PRKCG;PRKCI;PRKAB2,PLCB4;MTOR;CDH1;PRKAR2A;PRKAA1;PRKACB;TCF7;GNAQ;STK3;RHOA;PRKCH;GNAI3;PRKCG;PRKCI;PRKAB2
Constitutive Androstane Receptor Pathway WP2875,-0.38055733582967316,-1.1674638817270486,0.2653061224489796,0.7180194599497162,32,18,ABCC2;UGT1A6;UGT1A1;PTPA;FOXO1;RXRA;SULT1A1;ABCC3;NCOA2;UGT1A4;ALAS1;SP1;DNAJC7;UGT1A3;NCOA6;EHHADH;HSP90AA1;SMC1A,ALAS1;SP1;DNAJC7;UGT1A3;NCOA6;EHHADH;HSP90AA1;SMC1A
Exercise-induced Circadian Regulation WP410,-0.3543579608456907,-1.1796856834456286,0.14285714285714285,0.71837507105357,48,37,PURA;CEBPB;EIF4G2;HLA-DMA;BTG1;GSTP1;DAZAP2;TOB1;PER2;CRY2;RBPMS;GSTM3;G0S2;TUBB3;CBX3;NR1D2;HERPUD1;PIGF;ETV6;TAB2;UGP2;VAPA;PPP2CB;SF3A3;SUMO3;NCOA4;SUMO1;AZIN1;DNAJA1;QKI;ZFR;CRY1;IDI1;CLOCK;NCKAP1;HSPA8;PSMA4,PPP2CB;SF3A3;SUMO3;NCOA4;SUMO1;AZIN1;DNAJA1;QKI;ZFR;CRY1;IDI1;CLOCK;NCKAP1;HSPA8;PSMA4
PPAR-alpha pathway WP2878,-0.39916329867336886,-1.1942520338746543,0.15555555555555556,0.7185808174779424,26,16,SLC27A1;MYC;CPT1A;PPARA;ACAA1;PLTP;DBI;CPT2;RXRA;CCND1;SCP2;CDK4;ACADM;EHHADH;CDK1;NR1H3,CDK1;NR1H3
Nuclear receptors WP170,-0.3720027858581517,-1.1996273864900682,0.175,0.7192683974089652,38,16,NR0B1;RARG;NR2C2;NR2F6;PPARA;RARA;NR2F2;ESRRA;RXRA;NR1D2;PPARG;VDR;NR3C1;PPARD;ROR1;NR1H3,ROR1;NR1H3
Ciliopathies WP4803,-0.24830574390931462,-1.1442365031824409,0.2765957446808511,0.7208929824018954,183,119,UNC119;B9D2;ADCY6;KIAA0556;GPR161;B9D1;IFT52;KIAA0753;ATXN10;DNAAF3;FLCN;CEP164;IFT27;TTLL5;CCDC40;NEK9;IFT140;TMEM237;GLIS2;DYNC2LI1;PKD1;BBS1;TULP1;IFT172;CCDC28B;BBS7;TCTN2;MKS1;LRRC6;GLI2;WDR60;DNAH11;CEP19;CEP104;IFT80;RSPH3;SUFU;GALNT11;TMEM231;SPAG1;INPP5E;TTBK2;ALMS1;PKD2;PDE6D;KIZ;IFT43;KIF7;NPHP1;POMGNT1;CEP41;IFT122;ARL13B;PIBF1;POC1A;TRAF3IP1;CCNQ;C2CD3;DNAAF2;LCA5;DNAL1;ZIC2;GAS8;TOPORS;EVC;NME7;IFT81;TCTN1;USP9X;LZTFL1;WDR19;RP2;RAB28;EFHC1;BBS10;TRIM32;CEP120;BBS12;DNAAF5;SDCCAG8;CFAP410;DDX59;TMEM17;OCRL;CNGB1;ARL3;ARL6;IQCB1;HYLS1;TMEM216;CLUAP1;CEP78;BBIP1;NPHP4;WDR34;TCTN3;CEP290;XPNPEP3;IFT57;ANKS6;BBS2;TMEM107;CPLANE1;CFAP298;PIK3R4;ICK;OFD1;RAB23;MKKS;TBC1D32;TMEM138;INVS;TMEM67;ARL2BP;PLK4;NEK2;SCLT1;CENPF;CEP83,BBIP1;NPHP4;WDR34;TCTN3;CEP290;XPNPEP3;IFT57;ANKS6;BBS2;TMEM107;CPLANE1;CFAP298;PIK3R4;ICK;OFD1;RAB23;MKKS;TBC1D32;TMEM138;INVS;TMEM67;ARL2BP;PLK4;NEK2;SCLT1;CENPF;CEP83
CAMKK2  Pathway WP4874,-0.3202906777007319,-1.176828232211376,0.2,0.7210481796368905,34,27,MAPK3;FIS1;ICAM1;ARHGEF7;CAMKK2;CREB1;STIM1;SIRT1;TSC1;RELA;SQSTM1;HDAC4;NFATC2;EP300;CALM2;RAC1;CALM1;GIT1;RPTOR;WFS1;RAF1;HMOX1;MTOR;NFE2L2;MAPK1;DNM1L;SMC1A,NFATC2;EP300;CALM2;RAC1;CALM1;GIT1;RPTOR;WFS1;RAF1;HMOX1;MTOR;NFE2L2;MAPK1;DNM1L;SMC1A
Non-small cell lung cancer WP4255,-0.28989220124537834,-1.161437949243468,0.22916666666666666,0.7211660660276668,72,56,GADD45A;SOS1;PIK3CD;MAPK3;EGFR;ERBB2;CDKN2A;GADD45B;MAP2K2;BAK1;AKT2;BAD;BAX;CASP3;PLCG1;HRAS;PIK3R3;STAT3;FOXO3;RASSF1;CDKN1A;RXRA;ENST00000619536.4;AKT1;CCND1;TP53;SOS2;CASP9;PIK3R2;PRKCA;TGFA;CASP8;ARAF;BRAF;CDK4;PIK3CA;RAF1;KRAS;CYCS;BID;CRABP2;E2F3;GRB2;NRAS;EML4;RB1;MAPK1;STAT5B;PRKCG;DDB2;PIK3CB;STK4;CDK6;MAP2K1;E2F1;PDK1,KRAS;CYCS;BID;CRABP2;E2F3;GRB2;NRAS;EML4;RB1;MAPK1;STAT5B;PRKCG;DDB2;PIK3CB;STK4;CDK6;MAP2K1;E2F1;PDK1
The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879,-0.3438992543954491,-1.1813748800395856,0.20833333333333334,0.722855770962127,55,41,LMNA;JUNB;TARBP2;CEBPB;CEBPD;WNT7B;CTNNB1;NOTCH1;TLE1;TNFRSF11B;AXIN1;CREBBP;TGFB2;SMAD3;APC;SREBF1;CDKN1A;SMAD2;HDAC1;DICER1;ICMT;MAOB;PPARG;CSNK1A1;FNTA;ACTB;CDK4;HES1;AGO2;RUNX2;EMD;SPP1;ZMPSTE24;GSK3B;LEMD3;TCF7;RB1;HMGA2;NAP1L1;E2F1;TMPO,ICMT;MAOB;PPARG;CSNK1A1;FNTA;ACTB;CDK4;HES1;AGO2;RUNX2;EMD;SPP1;ZMPSTE24;GSK3B;LEMD3;TCF7;RB1;HMGA2;NAP1L1;E2F1;TMPO
Glycogen Synthesis and Degradation WP500,-0.373523442128572,-1.1682389071450807,0.24489795918367346,0.7229431040261555,40,34,PHKG2;CALM3;PYGB;PPP2R1B;GBE1;PTPA;PPP2R5B;PPP2R5E;PPP2R5D;PPP2R3B;PHKB;GSK3A;PPP2R5C;PPP2R1A;PYGL;HK1;PPP2R2A;UGP2;CALM2;CALM1;GYS1;GYG1;HK2;PHKA2;PPP2CB;PPP2R3A;GSK3B;PHKA1;AGL;PPP2R2C;PPP2R5A;PGM1;PPP2CA;HKDC1,UGP2;CALM2;CALM1;GYS1;GYG1;HK2;PHKA2;PPP2CB;PPP2R3A;GSK3B;PHKA1;AGL;PPP2R2C;PPP2R5A;PGM1;PPP2CA;HKDC1
